"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Answer.surveycode","Approve","Reject"
"3OREP8RUT2C4Q3BRJ384ILOY34YGBE","3QO1BWENXSNLIVX61DBXLMX6E9J5ZA","Rate 3 short TED Videos","Give us your opinion about the quality about three short TED videos","survey, video rating","$5.00","Sat Aug 15 19:51:49 PDT 2015","60","BatchId:2058477;","3600","345600","Tue Aug 18 19:51:49 PDT 2015","","","3KAKFY4PGU3F5JB3K0Y3AYYMGGMI31","A2Q009DS6B04P5","Submitted","Sat Aug 15 20:18:11 PDT 2015","Sat Aug 15 20:29:41 PDT 2015","Wed Aug 19 20:29:41 PDT 2015","","","","690","0% (0/0)","0% (0/0)","0% (0/0)","6d61b669-8797-4aff-8cd1-c0e02e4587d6"
"3OREP8RUT2C4Q3BRJ384ILOY34YGBE","3QO1BWENXSNLIVX61DBXLMX6E9J5ZA","Rate 3 short TED Videos","Give us your opinion about the quality about three short TED videos","survey, video rating","$5.00","Sat Aug 15 19:51:49 PDT 2015","60","BatchId:2058477;","3600","345600","Tue Aug 18 19:51:49 PDT 2015","","","3KJYX6QCM9CVC3XSMSP95U55KF4JVB","ARFV302JOUOF","Submitted","Sat Aug 15 19:52:22 PDT 2015","Sat Aug 15 20:08:16 PDT 2015","Wed Aug 19 20:08:16 PDT 2015","","","","954","0% (0/0)","0% (0/0)","0% (0/0)","19953285-6df2-4d70-925b-df7a2d260a2e"
"3OREP8RUT2C4Q3BRJ384ILOY34YGBE","3QO1BWENXSNLIVX61DBXLMX6E9J5ZA","Rate 3 short TED Videos","Give us your opinion about the quality about three short TED videos","survey, video rating","$5.00","Sat Aug 15 19:51:49 PDT 2015","60","BatchId:2058477;","3600","345600","Tue Aug 18 19:51:49 PDT 2015","","","3KKG4CDWKIZ7CE14GKX97ARPBQV94U","ASB8T0H7L99RF","Submitted","Sat Aug 15 19:52:35 PDT 2015","Sat Aug 15 20:18:39 PDT 2015","Wed Aug 19 20:18:39 PDT 2015","","","","1564","0% (0/0)","0% (0/0)","0% (0/0)","219a4758-fc84-4d47-b648-ab84ec2736bd"
"3OREP8RUT2C4Q3BRJ384ILOY34YGBE","3QO1BWENXSNLIVX61DBXLMX6E9J5ZA","Rate 3 short TED Videos","Give us your opinion about the quality about three short TED videos","survey, video rating","$5.00","Sat Aug 15 19:51:49 PDT 2015","60","BatchId:2058477;","3600","345600","Tue Aug 18 19:51:49 PDT 2015","","","3LOZAJ85YDENAW4FFMKZUYG9YFQX25","AVX3SWFMBEPMZ","Submitted","Sat Aug 15 20:03:12 PDT 2015","Sat Aug 15 20:23:31 PDT 2015","Wed Aug 19 20:23:31 PDT 2015","","","","1219","0% (0/0)","0% (0/0)","0% (0/0)","bc228f37-ddeb-4f64-b207-27eaab353b51"
"3OREP8RUT2C4Q3BRJ384ILOY34YGBE","3QO1BWENXSNLIVX61DBXLMX6E9J5ZA","Rate 3 short TED Videos","Give us your opinion about the quality about three short TED videos","survey, video rating","$5.00","Sat Aug 15 19:51:49 PDT 2015","60","BatchId:2058477;","3600","345600","Tue Aug 18 19:51:49 PDT 2015","","","3MH9DQ757WDL8MIR9WU1CVB6EGFGUG","AC5LU9TF9CTK9","Submitted","Sat Aug 15 20:23:45 PDT 2015","Sat Aug 15 20:35:28 PDT 2015","Wed Aug 19 20:35:28 PDT 2015","","","","703","0% (0/0)","0% (0/0)","0% (0/0)","4b25bcce-6e6e-45e8-8f25-c2e2d81f51d1"
"3OREP8RUT2C4Q3BRJ384ILOY34YGBE","3QO1BWENXSNLIVX61DBXLMX6E9J5ZA","Rate 3 short TED Videos","Give us your opinion about the quality about three short TED videos","survey, video rating","$5.00","Sat Aug 15 19:51:49 PDT 2015","60","BatchId:2058477;","3600","345600","Tue Aug 18 19:51:49 PDT 2015","","","3NKQQ8O39Y6IW28076TT6A891OYUDJ","A3J9EHZQ9PERAX","Submitted","Sat Aug 15 19:53:27 PDT 2015","Sat Aug 15 20:05:54 PDT 2015","Wed Aug 19 20:05:54 PDT 2015","","","","747","0% (0/0)","0% (0/0)","0% (0/0)","86706642-03bf-4c9f-8262-3dd9023d5d71"
"3OREP8RUT2C4Q3BRJ384ILOY34YGBE","3QO1BWENXSNLIVX61DBXLMX6E9J5ZA","Rate 3 short TED Videos","Give us your opinion about the quality about three short TED videos","survey, video rating","$5.00","Sat Aug 15 19:51:49 PDT 2015","60","BatchId:2058477;","3600","345600","Tue Aug 18 19:51:49 PDT 2015","","","3O6CYIULED2H588RO1YJYYXU844UWS","A3JFM7PRPF0G5H","Submitted","Sat Aug 15 20:04:39 PDT 2015","Sat Aug 15 20:15:04 PDT 2015","Wed Aug 19 20:15:04 PDT 2015","","","","625","0% (0/0)","0% (0/0)","0% (0/0)","0807a28b-20d9-4a33-a91e-dbf699329f2b"
"3OREP8RUT2C4Q3BRJ384ILOY34YGBE","3QO1BWENXSNLIVX61DBXLMX6E9J5ZA","Rate 3 short TED Videos","Give us your opinion about the quality about three short TED videos","survey, video rating","$5.00","Sat Aug 15 19:51:49 PDT 2015","60","BatchId:2058477;","3600","345600","Tue Aug 18 19:51:49 PDT 2015","","","3OE22WJIGIPCLBC5CSZD69F8K3NUQO","A2HM35CWB7IIFM","Submitted","Sat Aug 15 20:01:11 PDT 2015","Sat Aug 15 20:15:31 PDT 2015","Wed Aug 19 20:15:31 PDT 2015","","","","860","0% (0/0)","0% (0/0)","0% (0/0)","5163cbe7-a5d1-43f3-9034-b2ed3b57fa50"
"3OREP8RUT2C4Q3BRJ384ILOY34YGBE","3QO1BWENXSNLIVX61DBXLMX6E9J5ZA","Rate 3 short TED Videos","Give us your opinion about the quality about three short TED videos","survey, video rating","$5.00","Sat Aug 15 19:51:49 PDT 2015","60","BatchId:2058477;","3600","345600","Tue Aug 18 19:51:49 PDT 2015","","","3OHYZ19UGC6PLQLRRAQIH38EYZEAOL","ARX0S1CIDJLOX","Submitted","Sat Aug 15 20:00:58 PDT 2015","Sat Aug 15 20:13:25 PDT 2015","Wed Aug 19 20:13:25 PDT 2015","","","","747","0% (0/0)","0% (0/0)","0% (0/0)","5bb22943-da0f-4efd-850f-e281cbbb64cb"
"3OREP8RUT2C4Q3BRJ384ILOY34YGBE","3QO1BWENXSNLIVX61DBXLMX6E9J5ZA","Rate 3 short TED Videos","Give us your opinion about the quality about three short TED videos","survey, video rating","$5.00","Sat Aug 15 19:51:49 PDT 2015","60","BatchId:2058477;","3600","345600","Tue Aug 18 19:51:49 PDT 2015","","","3OONKJ5DKCKU40QJXOQECESKGHZBOH","A1EITLFAMKA61U","Submitted","Sat Aug 15 20:22:22 PDT 2015","Sat Aug 15 20:35:02 PDT 2015","Wed Aug 19 20:35:02 PDT 2015","","","","760","0% (0/0)","0% (0/0)","0% (0/0)","0078990f-8313-400e-a2e7-6e10547c1db9"
"3OREP8RUT2C4Q3BRJ384ILOY34YGBE","3QO1BWENXSNLIVX61DBXLMX6E9J5ZA","Rate 3 short TED Videos","Give us your opinion about the quality about three short TED videos","survey, video rating","$5.00","Sat Aug 15 19:51:49 PDT 2015","60","BatchId:2058477;","3600","345600","Tue Aug 18 19:51:49 PDT 2015","","","3PEIJLRY6TU9MC2MT696I5WY2MNWXO","AKLV0WIZZ356X","Submitted","Sat Aug 15 21:25:42 PDT 2015","Sat Aug 15 21:38:12 PDT 2015","Wed Aug 19 21:38:12 PDT 2015","","","","750","0% (0/0)","0% (0/0)","0% (0/0)","004b7a33-8b30-45bb-b6a3-e4a8720ecb58"
"3OREP8RUT2C4Q3BRJ384ILOY34YGBE","3QO1BWENXSNLIVX61DBXLMX6E9J5ZA","Rate 3 short TED Videos","Give us your opinion about the quality about three short TED videos","survey, video rating","$5.00","Sat Aug 15 19:51:49 PDT 2015","60","BatchId:2058477;","3600","345600","Tue Aug 18 19:51:49 PDT 2015","","","3PZDLQMM0TMZ7YTKOQOCGLVZXX2C2I","A1KFK92GEFQ9F5","Submitted","Sat Aug 15 19:57:46 PDT 2015","Sat Aug 15 20:09:28 PDT 2015","Wed Aug 19 20:09:28 PDT 2015","","","","702","0% (0/0)","0% (0/0)","0% (0/0)","20c54f31-995f-4e3b-a036-c8526f2f65c2"
"3OREP8RUT2C4Q3BRJ384ILOY34YGBE","3QO1BWENXSNLIVX61DBXLMX6E9J5ZA","Rate 3 short TED Videos","Give us your opinion about the quality about three short TED videos","survey, video rating","$5.00","Sat Aug 15 19:51:49 PDT 2015","60","BatchId:2058477;","3600","345600","Tue Aug 18 19:51:49 PDT 2015","","","3QBD8R3Z21KAJ15AI9GR40ME6PGO4M","A2S96ZZ70YFPSK","Submitted","Sat Aug 15 19:55:20 PDT 2015","Sat Aug 15 20:08:32 PDT 2015","Wed Aug 19 20:08:32 PDT 2015","","","","792","0% (0/0)","0% (0/0)","0% (0/0)","02f34e9a-6158-47da-9d9b-95438f2b8f79"
"3OREP8RUT2C4Q3BRJ384ILOY34YGBE","3QO1BWENXSNLIVX61DBXLMX6E9J5ZA","Rate 3 short TED Videos","Give us your opinion about the quality about three short TED videos","survey, video rating","$5.00","Sat Aug 15 19:51:49 PDT 2015","60","BatchId:2058477;","3600","345600","Tue Aug 18 19:51:49 PDT 2015","","","3R2PKQ87NW9GR5JDQI3I6X7SG73IMH","A2YAYHZYI7M3HD","Submitted","Sat Aug 15 20:29:19 PDT 2015","Sat Aug 15 21:04:03 PDT 2015","Wed Aug 19 21:04:03 PDT 2015","","","","2084","0% (0/0)","0% (0/0)","0% (0/0)","f2764d91-7fc9-4ff4-9330-dd1771c221b9"
"3OREP8RUT2C4Q3BRJ384ILOY34YGBE","3QO1BWENXSNLIVX61DBXLMX6E9J5ZA","Rate 3 short TED Videos","Give us your opinion about the quality about three short TED videos","survey, video rating","$5.00","Sat Aug 15 19:51:49 PDT 2015","60","BatchId:2058477;","3600","345600","Tue Aug 18 19:51:49 PDT 2015","","","3R3YRB5GRF4KYV5ONW2RG903GL1UAH","A3H2HWBP6C2FIV","Submitted","Sat Aug 15 19:52:31 PDT 2015","Sat Aug 15 20:04:41 PDT 2015","Wed Aug 19 20:04:41 PDT 2015","","","","730","0% (0/0)","0% (0/0)","0% (0/0)","3b2f243f-67d1-4727-b042-fcdf29008e2f"
"3OREP8RUT2C4Q3BRJ384ILOY34YGBE","3QO1BWENXSNLIVX61DBXLMX6E9J5ZA","Rate 3 short TED Videos","Give us your opinion about the quality about three short TED videos","survey, video rating","$5.00","Sat Aug 15 19:51:49 PDT 2015","60","BatchId:2058477;","3600","345600","Tue Aug 18 19:51:49 PDT 2015","","","3RWE2M8QWHBB2SNXYTTCD8WWZ3X0N5","AU5Y7J1PF0UIT","Submitted","Sat Aug 15 20:31:53 PDT 2015","Sat Aug 15 20:45:25 PDT 2015","Wed Aug 19 20:45:25 PDT 2015","","","","812","0% (0/0)","0% (0/0)","0% (0/0)","faadcff2-a27c-45b8-a28a-c1daa1d93ba3"
"3OREP8RUT2C4Q3BRJ384ILOY34YGBE","3QO1BWENXSNLIVX61DBXLMX6E9J5ZA","Rate 3 short TED Videos","Give us your opinion about the quality about three short TED videos","survey, video rating","$5.00","Sat Aug 15 19:51:49 PDT 2015","60","BatchId:2058477;","3600","345600","Tue Aug 18 19:51:49 PDT 2015","","","3TUI152ZZBOWCEL7A4PTV7AB96PQ1K","A6FQHZ58DQ0S6","Submitted","Sat Aug 15 20:16:47 PDT 2015","Sat Aug 15 20:33:11 PDT 2015","Wed Aug 19 20:33:11 PDT 2015","","","","984","0% (0/0)","0% (0/0)","0% (0/0)","9a33ace7-a96c-419e-8448-b574c12c5c5d"
"3OREP8RUT2C4Q3BRJ384ILOY34YGBE","3QO1BWENXSNLIVX61DBXLMX6E9J5ZA","Rate 3 short TED Videos","Give us your opinion about the quality about three short TED videos","survey, video rating","$5.00","Sat Aug 15 19:51:49 PDT 2015","60","BatchId:2058477;","3600","345600","Tue Aug 18 19:51:49 PDT 2015","","","3U84XHCDICEMI5JHKIR8KYTIQTJZ4Z","A1H162QMRV01SA","Submitted","Sat Aug 15 19:59:00 PDT 2015","Sat Aug 15 20:09:00 PDT 2015","Wed Aug 19 20:09:00 PDT 2015","","","","600","0% (0/0)","0% (0/0)","0% (0/0)","0a45e9de-1406-43a7-bc50-a7e23cf68d26"
"3OREP8RUT2C4Q3BRJ384ILOY34YGBE","3QO1BWENXSNLIVX61DBXLMX6E9J5ZA","Rate 3 short TED Videos","Give us your opinion about the quality about three short TED videos","survey, video rating","$5.00","Sat Aug 15 19:51:49 PDT 2015","60","BatchId:2058477;","3600","345600","Tue Aug 18 19:51:49 PDT 2015","","","3VW6495TLJ12BMNWD3DWMGONF0EYYS","ARLSOH5YMGJGN","Submitted","Sat Aug 15 19:53:57 PDT 2015","Sat Aug 15 20:09:50 PDT 2015","Wed Aug 19 20:09:50 PDT 2015","","","","953","0% (0/0)","0% (0/0)","0% (0/0)","eb6ae56d-4b01-4e04-bfac-da845d8f790f"
"3OREP8RUT2C4Q3BRJ384ILOY34YGBE","3QO1BWENXSNLIVX61DBXLMX6E9J5ZA","Rate 3 short TED Videos","Give us your opinion about the quality about three short TED videos","survey, video rating","$5.00","Sat Aug 15 19:51:49 PDT 2015","60","BatchId:2058477;","3600","345600","Tue Aug 18 19:51:49 PDT 2015","","","3WQQ9FUS6AVRJ833Q71IFS2K1CVB8E","AYEXVPS4R274L","Submitted","Sat Aug 15 20:11:39 PDT 2015","Sat Aug 15 20:23:08 PDT 2015","Wed Aug 19 20:23:08 PDT 2015","","","","689","0% (0/0)","0% (0/0)","0% (0/0)","436947fa-c63d-4548-abc0-efe130e3a4d5"
"3OREP8RUT2C4Q3BRJ384ILOY34YGBE","3QO1BWENXSNLIVX61DBXLMX6E9J5ZA","Rate 3 short TED Videos","Give us your opinion about the quality about three short TED videos","survey, video rating","$5.00","Sat Aug 15 19:51:49 PDT 2015","60","BatchId:2058477;","3600","345600","Tue Aug 18 19:51:49 PDT 2015","","","3X3OR7WPZZ13WHPFHKQCTVYPD68L8A","AHZPOM46IUJ2N","Submitted","Sat Aug 15 20:27:43 PDT 2015","Sat Aug 15 20:40:12 PDT 2015","Wed Aug 19 20:40:12 PDT 2015","","","","749","0% (0/0)","0% (0/0)","0% (0/0)","3e6f40ab-7a11-4db3-9d2f-b0808e66a839"
"3OREP8RUT2C4Q3BRJ384ILOY34YGBE","3QO1BWENXSNLIVX61DBXLMX6E9J5ZA","Rate 3 short TED Videos","Give us your opinion about the quality about three short TED videos","survey, video rating","$5.00","Sat Aug 15 19:51:49 PDT 2015","60","BatchId:2058477;","3600","345600","Tue Aug 18 19:51:49 PDT 2015","","","3X4JMASXCMA91JY0V3O3MDW2IEJB0R","A3KOVCQYR8K3HY","Submitted","Sat Aug 15 20:08:15 PDT 2015","Sat Aug 15 20:19:59 PDT 2015","Wed Aug 19 20:19:59 PDT 2015","","","","704","0% (0/0)","0% (0/0)","0% (0/0)","e90df31-315c-4d81-b0c8-35c8e6d2eed2"
"3OREP8RUT2C4Q3BRJ384ILOY34YGBE","3QO1BWENXSNLIVX61DBXLMX6E9J5ZA","Rate 3 short TED Videos","Give us your opinion about the quality about three short TED videos","survey, video rating","$5.00","Sat Aug 15 19:51:49 PDT 2015","60","BatchId:2058477;","3600","345600","Tue Aug 18 19:51:49 PDT 2015","","","3X87C8JFV6CW6YK1NN4DR8XKZ61QS3","A2AMI7BVALOCJP","Submitted","Sat Aug 15 19:53:54 PDT 2015","Sat Aug 15 20:04:29 PDT 2015","Wed Aug 19 20:04:29 PDT 2015","","","","635","0% (0/0)","0% (0/0)","0% (0/0)","06e14452-299f-4068-b321-65c3941e972e"
"3OREP8RUT2C4Q3BRJ384ILOY34YGBE","3QO1BWENXSNLIVX61DBXLMX6E9J5ZA","Rate 3 short TED Videos","Give us your opinion about the quality about three short TED videos","survey, video rating","$5.00","Sat Aug 15 19:51:49 PDT 2015","60","BatchId:2058477;","3600","345600","Tue Aug 18 19:51:49 PDT 2015","","","3Y54SXRO1LMPDR4XTWT8BEQV4AMUT2","A149ROBL26JWPJ","Submitted","Sat Aug 15 20:01:31 PDT 2015","Sat Aug 15 20:12:50 PDT 2015","Wed Aug 19 20:12:50 PDT 2015","","","","679","0% (0/0)","0% (0/0)","0% (0/0)","3f368363-ec71-4b59-8f33-37a340b361ca"
"3OREP8RUT2C4Q3BRJ384ILOY34YGBE","3QO1BWENXSNLIVX61DBXLMX6E9J5ZA","Rate 3 short TED Videos","Give us your opinion about the quality about three short TED videos","survey, video rating","$5.00","Sat Aug 15 19:51:49 PDT 2015","60","BatchId:2058477;","3600","345600","Tue Aug 18 19:51:49 PDT 2015","","","3YMTUJH0DSHQWTAIEQ2QYAS15XYT4E","A2I8VBHRESMG9S","Submitted","Sat Aug 15 20:31:23 PDT 2015","Sat Aug 15 20:44:02 PDT 2015","Wed Aug 19 20:44:02 PDT 2015","","","","759","0% (0/0)","0% (0/0)","0% (0/0)","5a27efba-68b6-4ec2-8084-a7b2346301e6"
"3OREP8RUT2C4Q3BRJ384ILOY34YGBE","3QO1BWENXSNLIVX61DBXLMX6E9J5ZA","Rate 3 short TED Videos","Give us your opinion about the quality about three short TED videos","survey, video rating","$5.00","Sat Aug 15 19:51:49 PDT 2015","60","BatchId:2058477;","3600","345600","Tue Aug 18 19:51:49 PDT 2015","","","3YOH7BII098QNN3A4DPL695IZ44KVB","A1EGJ0KJG2QFB4","Submitted","Sat Aug 15 20:20:48 PDT 2015","Sat Aug 15 20:32:07 PDT 2015","Wed Aug 19 20:32:07 PDT 2015","","","","679","0% (0/0)","0% (0/0)","0% (0/0)","2eb6426a-5944-479d-856e-3db6d3d1fb95"
"3OREP8RUT2C4Q3BRJ384ILOY34YGBE","3QO1BWENXSNLIVX61DBXLMX6E9J5ZA","Rate 3 short TED Videos","Give us your opinion about the quality about three short TED videos","survey, video rating","$5.00","Sat Aug 15 19:51:49 PDT 2015","60","BatchId:2058477;","3600","345600","Tue Aug 18 19:51:49 PDT 2015","","","3YT88D1N08Z6BE1RK3JFNEDZ8KBK3E","ARQ9DY4UL4WJ4","Submitted","Sat Aug 15 19:55:56 PDT 2015","Sat Aug 15 20:19:47 PDT 2015","Wed Aug 19 20:19:47 PDT 2015","","","","1431","0% (0/0)","0% (0/0)","0% (0/0)","a1f6cc1-0796-4f2e-8ab1-f6e63dc8652b"
"3OREP8RUT2C4Q3BRJ384ILOY34YGBE","3QO1BWENXSNLIVX61DBXLMX6E9J5ZA","Rate 3 short TED Videos","Give us your opinion about the quality about three short TED videos","survey, video rating","$5.00","Sat Aug 15 19:51:49 PDT 2015","60","BatchId:2058477;","3600","345600","Tue Aug 18 19:51:49 PDT 2015","","","3Z4GS9HPNVB0HIVU3LXWWQKT72X770","AS9E0S6DBSWH7","Submitted","Sat Aug 15 19:54:58 PDT 2015","Sat Aug 15 20:35:48 PDT 2015","Wed Aug 19 20:35:48 PDT 2015","","","","2450","0% (0/0)","0% (0/0)","0% (0/0)","45d3dbd4-ac8c-4e66-b139-5c90ae53a9ca"
"3OREP8RUT2C4Q3BRJ384ILOY34YGBE","3QO1BWENXSNLIVX61DBXLMX6E9J5ZA","Rate 3 short TED Videos","Give us your opinion about the quality about three short TED videos","survey, video rating","$5.00","Sat Aug 15 19:51:49 PDT 2015","60","BatchId:2058477;","3600","345600","Tue Aug 18 19:51:49 PDT 2015","","","3Z4XG4ZF48SYWB64V3T04PTCKFJX89","A1CUTEZJIWM0UU","Submitted","Sat Aug 15 20:56:40 PDT 2015","Sat Aug 15 21:07:57 PDT 2015","Wed Aug 19 21:07:57 PDT 2015","","","","677","0% (0/0)","0% (0/0)","0% (0/0)","79ff070c-5930-4f0c-a02e-e2cc0bf9d31e"
"3OREP8RUT2C4Q3BRJ384ILOY34YGBE","3QO1BWENXSNLIVX61DBXLMX6E9J5ZA","Rate 3 short TED Videos","Give us your opinion about the quality about three short TED videos","survey, video rating","$5.00","Sat Aug 15 19:51:49 PDT 2015","60","BatchId:2058477;","3600","345600","Tue Aug 18 19:51:49 PDT 2015","","","3ZPBJO59KP2DRG2G77MUNVJJ7GXDH2","A2UX7ZJEGGU5","Submitted","Sat Aug 15 20:04:32 PDT 2015","Sat Aug 15 20:18:10 PDT 2015","Wed Aug 19 20:18:10 PDT 2015","","","","818","0% (0/0)","0% (0/0)","0% (0/0)","202526cd-7135-43be-be4d-48006e3d0e29"
"3OREP8RUT2C4Q3BRJ384ILOY34YGBE","3QO1BWENXSNLIVX61DBXLMX6E9J5ZA","Rate 3 short TED Videos","Give us your opinion about the quality about three short TED videos","survey, video rating","$5.00","Sat Aug 15 19:51:49 PDT 2015","60","BatchId:2058477;","3600","345600","Tue Aug 18 19:51:49 PDT 2015","","","3ZPPDN2SLVXP4GYX5Q9MGW3GOFP9E0","A3HTLXAPOBCVVO","Submitted","Sat Aug 15 19:58:40 PDT 2015","Sat Aug 15 20:11:47 PDT 2015","Wed Aug 19 20:11:47 PDT 2015","","","","787","0% (0/0)","0% (0/0)","0% (0/0)","b58eccdd-18ef-4c1c-9d9c-a238b348cc99"